ProductID,Warehouse,OpeningStock,ReceivedStock,SoldStock,DamagedStock,ClosingStock,ReorderLevel,LeadTimeDays,SupplierRating
PROD002383,WH_06,97,35,3,0,129,29,8,2.6
PROD002383,WH_07,58,56,13,0,101,21,19,3.1
PROD002383,WH_15,48,17,1,0,64,19,20,4.1
PROD002384,WH_16,24,8,1,0,31,14,14,2.9
PROD002384,WH_09,64,60,16,0,108,22,3,3.8
PROD002384,WH_02,62,39,7,0,94,22,5,2.9
PROD002385,WH_07,92,24,4,0,112,28,18,3.7
PROD002385,WH_15,78,4,2,0,80,25,11,3.2
PROD002385,WH_01,36,36,1,0,71,17,8,4.5
PROD002386,WH_14,14,49,1,0,62,12,5,2.9
PROD002386,WH_10,84,63,12,0,135,26,9,4.8
PROD002386,WH_18,89,43,2,0,130,27,12,4.1
PROD002387,WH_02,96,24,1,0,119,29,5,2.8
PROD002387,WH_13,112,20,8,0,124,32,14,4.5
PROD002387,WH_08,68,26,16,0,78,23,3,3.8
PROD002387,WH_18,74,10,1,0,83,24,7,2.5
PROD002388,WH_06,75,82,24,0,133,25,17,4.3
PROD002388,WH_08,96,14,4,0,106,29,3,4.9
PROD002388,WH_17,64,27,1,0,90,22,11,3.6
PROD002388,WH_18,44,29,0,0,73,18,9,4.3
PROD002388,WH_13,42,6,4,0,44,18,3,4.4
PROD002389,WH_06,18,42,1,0,59,13,10,3.7
PROD002389,WH_03,91,14,1,0,104,28,9,4.9
PROD002389,WH_01,70,28,2,0,96,24,14,4.3
PROD002389,WH_02,42,5,3,0,44,18,18,2.5
PROD002390,WH_19,90,53,3,0,140,28,7,3.0
PROD002390,WH_05,27,11,3,0,35,15,18,3.8
PROD002390,WH_08,22,31,1,0,52,14,10,4.0
PROD002390,WH_17,35,12,3,0,44,17,14,3.3
PROD002390,WH_07,68,41,1,0,108,23,6,4.0
PROD002391,WH_20,29,35,3,0,61,15,4,4.5
PROD002391,WH_16,80,33,2,0,111,26,11,4.8
PROD002391,WH_15,54,24,13,1,64,20,18,3.1
PROD002391,WH_14,80,15,6,0,89,26,7,3.3
PROD002392,WH_18,111,66,15,1,161,32,18,4.1
PROD002392,WH_02,74,6,0,0,80,24,9,4.8
PROD002392,WH_08,84,34,6,0,112,26,11,4.7
PROD002392,WH_04,68,35,0,0,103,23,2,4.5
PROD002392,WH_17,51,8,8,0,51,20,16,3.6
PROD002393,WH_10,63,52,25,0,90,22,20,2.5
PROD002393,WH_18,108,53,10,0,151,31,13,4.8
PROD002393,WH_16,12,12,1,0,23,12,9,3.5
PROD002394,WH_19,16,53,4,0,65,13,13,4.1
PROD002394,WH_15,32,9,8,0,33,16,15,3.9
PROD002394,WH_06,64,41,8,0,97,22,15,3.1
PROD002395,WH_12,34,49,7,0,76,16,6,3.9
PROD002395,WH_03,21,35,6,0,50,14,4,2.7
PROD002395,WH_02,42,27,11,0,58,18,16,4.5
PROD002396,WH_20,72,45,6,0,111,24,11,4.6
PROD002396,WH_19,59,28,10,0,77,21,16,3.4
PROD002396,WH_05,92,14,5,0,101,28,14,3.8
PROD002396,WH_13,72,46,1,0,117,24,17,3.5
PROD002397,WH_01,14,49,2,0,61,12,10,4.6
PROD002397,WH_13,94,27,14,0,107,28,19,4.4
PROD002397,WH_11,50,41,0,0,91,20,15,2.6
PROD002397,WH_12,53,9,2,0,60,20,14,2.8
PROD002397,WH_03,87,48,4,0,131,27,7,4.8
PROD002398,WH_11,13,29,1,0,41,12,5,4.6
PROD002398,WH_04,43,14,5,0,52,18,18,4.6
PROD002398,WH_03,48,29,8,0,69,19,12,3.3
PROD002398,WH_14,29,11,0,0,40,15,4,4.4
PROD002399,WH_03,39,46,4,0,81,17,11,4.4
PROD002399,WH_05,105,22,5,0,122,31,13,2.7
PROD002399,WH_07,93,36,12,0,117,28,12,2.6
PROD002399,WH_06,79,23,4,0,98,25,18,4.3
PROD002399,WH_17,80,27,0,0,107,26,20,2.6
PROD002400,WH_14,96,51,5,0,142,29,8,4.3
PROD002400,WH_02,94,43,0,0,137,28,7,4.5
PROD002400,WH_04,17,35,5,0,47,13,11,3.0
PROD002400,WH_05,58,45,1,0,102,21,13,4.9
PROD002401,WH_12,102,56,32,1,125,30,20,3.7
PROD002401,WH_05,81,42,17,0,106,26,2,3.0
PROD002401,WH_09,173,56,55,0,174,44,4,3.5
PROD002402,WH_04,75,28,10,0,93,25,20,4.8
PROD002402,WH_14,77,50,3,0,124,25,17,3.3
PROD002402,WH_03,38,45,13,0,70,17,16,3.7
PROD002403,WH_13,46,11,1,0,56,19,9,4.9
PROD002403,WH_19,63,40,0,0,103,22,17,2.7
PROD002403,WH_20,32,23,0,0,55,16,16,3.8
PROD002403,WH_12,40,12,7,0,45,18,19,2.8
PROD002403,WH_05,99,35,2,0,132,29,12,4.1
PROD002404,WH_19,84,45,9,0,120,26,20,3.0
PROD002404,WH_05,64,50,16,0,98,22,8,2.6
PROD002404,WH_03,105,28,12,0,121,31,17,4.5
PROD002404,WH_11,101,60,21,0,140,30,2,2.7
PROD002404,WH_16,33,49,15,0,67,16,2,4.7
PROD002405,WH_14,90,68,19,0,139,28,2,3.8
PROD002405,WH_17,15,26,1,0,40,13,17,3.0
PROD002405,WH_02,60,13,0,0,73,22,4,3.9
PROD002405,WH_18,41,51,4,0,88,18,16,4.5
PROD002405,WH_06,40,25,1,0,64,18,11,3.8
PROD002406,WH_04,76,18,6,0,88,25,16,4.3
PROD002406,WH_19,97,32,3,0,126,29,8,3.4
PROD002406,WH_08,17,10,3,0,24,13,20,4.6
PROD002407,WH_12,37,9,2,0,44,17,7,3.8
PROD002407,WH_08,42,43,2,0,83,18,7,3.8
PROD002407,WH_04,24,45,2,0,67,14,7,4.9
PROD002408,WH_05,43,33,3,0,73,18,2,2.6
PROD002408,WH_15,87,34,5,0,116,27,8,3.2
PROD002408,WH_08,45,25,0,0,70,19,11,4.7
PROD002408,WH_10,76,35,5,0,106,25,9,3.0
PROD002409,WH_11,36,23,0,0,59,17,8,4.9
PROD002409,WH_10,83,40,4,0,119,26,13,3.3
PROD002409,WH_05,88,30,11,1,106,27,7,2.9
PROD002410,WH_03,89,39,8,0,120,27,2,3.4
PROD002410,WH_10,41,11,0,0,52,18,16,3.6
PROD002410,WH_08,86,16,1,0,101,27,16,3.7
PROD002410,WH_19,69,40,5,0,104,23,12,4.4
PROD002410,WH_16,55,18,1,0,72,21,10,3.2
PROD002411,WH_02,35,51,5,0,81,17,13,3.3
PROD002411,WH_01,93,48,7,0,134,28,4,2.7
PROD002411,WH_19,74,13,2,0,85,24,15,2.7
PROD002411,WH_06,41,23,1,0,63,18,19,3.6
PROD002412,WH_18,99,24,6,0,117,29,7,3.1
PROD002412,WH_19,58,48,3,0,103,21,2,4.7
PROD002412,WH_15,114,61,15,0,160,32,19,3.9
PROD002412,WH_13,106,17,8,1,114,31,5,4.0
PROD002413,WH_17,212,135,85,1,261,52,6,3.3
PROD002413,WH_19,241,133,74,1,299,58,17,4.2
PROD002413,WH_18,87,120,53,2,152,27,17,5.0
PROD002414,WH_17,65,38,4,0,99,23,11,3.4
PROD002414,WH_06,32,14,1,0,45,16,17,4.4
PROD002414,WH_08,87,33,0,0,120,27,20,3.9
PROD002415,WH_07,107,32,6,0,133,31,3,5.0
PROD002415,WH_12,57,26,20,0,63,21,16,2.6
PROD002415,WH_05,84,20,5,0,99,26,3,3.0
PROD002416,WH_07,46,14,4,0,56,19,18,3.6
PROD002416,WH_20,94,11,5,0,100,28,5,4.9
PROD002416,WH_13,92,34,4,0,122,28,5,2.9
PROD002416,WH_08,21,1,1,0,21,14,9,3.6
PROD002417,WH_08,63,41,33,1,70,22,2,5.0
PROD002417,WH_15,176,96,53,0,219,45,9,4.6
PROD002417,WH_17,89,64,20,1,132,27,2,3.5
PROD002418,WH_18,77,8,0,0,85,25,13,3.6
PROD002418,WH_10,128,47,23,0,152,35,19,4.8
PROD002418,WH_04,61,56,15,0,102,22,2,3.7
PROD002419,WH_17,49,14,1,0,62,19,12,3.9
PROD002419,WH_01,100,35,14,0,121,30,5,4.0
PROD002419,WH_09,102,35,7,1,129,30,13,3.0
PROD002420,WH_15,56,4,3,0,57,21,11,3.7
PROD002420,WH_07,44,22,0,0,66,18,17,4.6
PROD002420,WH_16,88,15,4,0,99,27,15,4.8
PROD002420,WH_19,31,45,4,0,72,16,7,4.3
PROD002421,WH_07,111,9,8,1,111,32,7,4.3
PROD002421,WH_06,51,7,3,0,55,20,16,3.9
PROD002421,WH_14,35,15,3,0,47,17,10,3.6
PROD002421,WH_03,49,37,2,0,84,19,6,4.7
PROD002422,WH_16,72,40,0,0,112,24,8,2.9
PROD002422,WH_01,72,29,0,0,101,24,18,4.6
PROD002422,WH_14,82,54,7,0,129,26,4,3.3
PROD002422,WH_19,85,34,0,0,119,27,8,4.0
PROD002423,WH_08,77,49,1,0,125,25,4,4.0
PROD002423,WH_06,44,10,0,0,54,18,4,4.6
PROD002423,WH_11,95,18,8,0,105,29,12,4.2
PROD002423,WH_12,28,26,0,0,54,15,7,2.7
PROD002423,WH_04,57,16,1,0,72,21,6,4.8
PROD002424,WH_16,21,6,1,0,26,14,13,2.8
PROD002424,WH_20,56,49,9,0,96,21,15,4.4
PROD002424,WH_01,34,9,1,0,42,16,16,4.2
PROD002424,WH_11,74,7,0,0,81,24,20,3.2
PROD002425,WH_13,43,7,4,0,46,18,10,3.7
PROD002425,WH_01,79,2,3,0,78,25,11,3.4
PROD002425,WH_03,108,15,6,0,117,31,8,3.0
PROD002425,WH_04,29,28,0,0,57,15,6,3.5
PROD002426,WH_04,46,38,5,0,79,19,18,2.8
PROD002426,WH_20,51,42,2,0,91,20,12,3.2
PROD002426,WH_02,17,43,1,0,59,13,13,2.7
PROD002426,WH_07,56,33,2,0,87,21,6,4.6
PROD002426,WH_16,99,31,3,0,127,29,20,3.2
PROD002427,WH_10,38,29,8,0,59,17,10,4.5
PROD002427,WH_19,78,12,1,0,89,25,16,5.0
PROD002427,WH_17,52,44,12,0,84,20,12,3.4
PROD002427,WH_14,35,32,2,0,65,17,3,4.4
PROD002427,WH_04,26,14,8,0,32,15,9,4.4
PROD002428,WH_10,72,40,15,0,97,24,20,4.4
PROD002428,WH_04,49,24,0,0,73,19,19,4.6
PROD002428,WH_15,66,17,5,0,78,23,11,3.9
PROD002429,WH_16,64,4,5,0,63,22,12,2.8
PROD002429,WH_06,69,46,1,0,114,23,17,4.2
PROD002429,WH_04,50,20,1,0,69,20,5,3.1
PROD002430,WH_03,34,10,7,0,37,16,14,3.0
PROD002430,WH_17,958,549,468,3,1036,201,14,4.8
PROD002430,WH_09,77,6,1,0,82,25,11,3.3
PROD002431,WH_09,56,24,17,1,62,21,11,3.6
PROD002431,WH_02,14,51,2,0,63,12,16,4.6
PROD002431,WH_16,99,7,2,0,104,29,9,3.9
PROD002432,WH_17,55,26,1,0,80,21,18,4.4
PROD002432,WH_06,97,29,17,0,109,29,15,3.4
PROD002432,WH_15,17,17,2,0,32,13,17,3.9
PROD002433,WH_02,105,6,6,0,105,31,13,4.9
PROD002433,WH_08,82,27,2,0,107,26,15,4.4
PROD002433,WH_07,117,25,14,0,128,33,15,3.9
PROD002434,WH_11,72,11,5,0,78,24,20,3.5
PROD002434,WH_10,99,13,7,0,105,29,19,4.2
PROD002434,WH_05,44,22,4,0,62,18,6,2.8
PROD002434,WH_20,35,2,2,0,35,17,9,2.8
PROD002434,WH_02,101,9,2,0,108,30,13,3.7
PROD002435,WH_12,100,39,5,0,134,30,10,4.5
PROD002435,WH_13,105,34,8,0,131,31,9,3.8
PROD002435,WH_05,28,15,0,0,43,15,18,4.6
PROD002435,WH_03,77,42,0,0,119,25,4,4.0
PROD002435,WH_11,22,8,3,0,27,14,6,3.3
PROD002436,WH_16,52,30,1,0,81,20,9,3.8
PROD002436,WH_03,77,56,6,0,127,25,10,3.4
PROD002436,WH_10,67,25,9,0,83,23,5,2.9
PROD002437,WH_01,45,42,18,0,69,19,6,4.5
PROD002437,WH_18,91,54,8,0,137,28,13,3.3
PROD002437,WH_09,115,48,15,0,148,33,15,3.4
PROD002438,WH_07,32,9,1,0,40,16,11,3.0
PROD002438,WH_12,29,24,2,0,51,15,10,3.7
PROD002438,WH_10,107,24,10,0,121,31,7,3.2
PROD002439,WH_05,24,23,9,0,38,14,3,3.5
PROD002439,WH_11,36,3,2,0,37,17,13,4.2
PROD002439,WH_18,92,55,8,1,138,28,18,4.8
PROD002439,WH_15,43,41,3,0,81,18,11,4.0
PROD002439,WH_13,73,48,6,0,115,24,3,2.7
PROD002440,WH_17,14,40,2,0,52,12,10,4.3
PROD002440,WH_07,52,40,3,0,89,20,12,3.2
PROD002440,WH_02,20,42,7,0,55,14,3,2.8
PROD002440,WH_06,65,36,4,0,97,23,20,4.4
PROD002441,WH_07,42,25,5,0,62,18,13,3.3
PROD002441,WH_15,73,6,6,0,73,24,11,5.0
PROD002441,WH_16,52,21,2,0,71,20,3,4.2
PROD002441,WH_18,58,8,0,0,66,21,17,3.7
PROD002442,WH_12,35,2,0,0,37,17,5,2.7
PROD002442,WH_06,90,8,0,0,98,28,11,4.8
PROD002442,WH_18,37,27,3,0,61,17,10,3.4
PROD002442,WH_03,22,10,1,0,31,14,17,2.9
PROD002442,WH_05,27,5,1,0,31,15,11,3.0
PROD002443,WH_04,116,78,23,0,171,33,11,3.4
PROD002443,WH_20,45,31,1,0,75,19,14,4.4
PROD002443,WH_01,93,23,1,0,115,28,7,3.6
PROD002443,WH_02,55,62,11,1,105,21,2,3.7
PROD002444,WH_13,72,46,5,0,113,24,6,4.7
PROD002444,WH_01,39,58,8,1,88,17,8,3.6
PROD002444,WH_03,100,17,7,0,110,30,18,4.7
PROD002445,WH_07,67,49,3,0,113,23,16,4.7
PROD002445,WH_02,47,7,4,0,50,19,14,4.7
PROD002445,WH_11,42,33,6,0,69,18,15,4.6
PROD002445,WH_19,82,7,5,0,84,26,9,4.3
PROD002446,WH_14,26,21,5,0,42,15,7,4.0
PROD002446,WH_03,82,2,2,0,82,26,7,3.4
PROD002446,WH_18,47,55,7,0,95,19,19,3.5
PROD002447,WH_16,113,62,11,0,164,32,9,3.8
PROD002447,WH_17,29,37,2,0,64,15,2,3.7
PROD002447,WH_03,24,37,1,0,60,14,19,3.6
PROD002447,WH_10,107,27,6,0,128,31,2,2.6
PROD002447,WH_11,33,32,8,0,57,16,7,4.5
PROD002448,WH_10,97,23,12,0,108,29,19,4.9
PROD002448,WH_02,45,8,3,0,50,19,6,3.8
PROD002448,WH_17,80,2,1,0,81,26,7,3.4
PROD002448,WH_06,101,58,14,0,145,30,8,3.5
PROD002448,WH_14,90,30,10,0,110,28,6,3.4
PROD002449,WH_16,76,25,4,0,97,25,6,4.0
PROD002449,WH_10,68,11,2,1,76,23,5,2.5
PROD002449,WH_11,86,28,6,0,108,27,9,3.6
PROD002450,WH_03,33,33,8,0,58,16,12,3.5
PROD002450,WH_15,60,32,9,1,82,22,14,3.5
PROD002450,WH_09,48,27,2,0,73,19,3,3.3
PROD002451,WH_04,42,16,2,0,56,18,15,3.6
PROD002451,WH_07,57,14,12,0,59,21,13,2.5
PROD002451,WH_11,84,32,2,0,114,26,19,3.5
PROD002451,WH_12,50,22,3,0,69,20,16,4.5
PROD002451,WH_15,52,6,8,0,50,20,15,3.1
PROD002452,WH_01,76,16,5,0,87,25,16,4.3
PROD002452,WH_09,114,69,28,0,155,32,6,4.6
PROD002452,WH_15,57,16,5,0,68,21,14,4.0
PROD002453,WH_09,539,459,410,6,582,117,5,2.6
PROD002453,WH_17,52,58,12,0,98,20,17,5.0
PROD002453,WH_11,1213,802,723,5,1287,252,13,3.9
PROD002454,WH_07,45,39,3,0,81,19,6,2.5
PROD002454,WH_09,87,44,4,0,127,27,9,2.6
PROD002454,WH_08,44,20,14,0,50,18,14,3.9
PROD002454,WH_11,53,25,2,0,76,20,20,3.3
PROD002455,WH_10,172,77,75,0,174,44,16,3.4
PROD002455,WH_15,113,49,25,1,136,32,14,2.6
PROD002455,WH_16,260,144,103,1,300,62,14,4.5
PROD002455,WH_12,647,397,384,3,657,139,17,3.2
PROD002456,WH_08,98,32,8,0,122,29,15,3.2
PROD002456,WH_01,35,31,11,0,55,17,5,3.7
PROD002456,WH_14,34,19,5,0,48,16,8,4.8
PROD002457,WH_15,73,43,10,0,106,24,2,4.8
PROD002457,WH_02,70,51,16,1,104,24,3,4.5
PROD002457,WH_03,138,65,43,2,158,37,18,4.9
PROD002458,WH_18,51,30,4,0,77,20,13,2.9
PROD002458,WH_10,32,36,1,0,67,16,8,4.5
PROD002458,WH_16,24,12,4,0,32,14,3,4.0
PROD002458,WH_01,96,45,1,0,140,29,5,3.6
PROD002458,WH_03,44,49,2,1,90,18,12,4.7
PROD002459,WH_17,102,31,4,0,129,30,7,2.9
PROD002459,WH_03,35,2,0,0,37,17,15,4.9
PROD002459,WH_14,58,40,10,0,88,21,12,4.5
PROD002460,WH_03,25,19,0,0,44,15,5,4.6
PROD002460,WH_01,62,40,2,0,100,22,17,4.2
PROD002460,WH_20,12,48,1,0,59,12,11,4.2
PROD002461,WH_08,70,18,0,0,88,24,4,2.7
PROD002461,WH_05,46,42,0,0,88,19,17,4.2
PROD002461,WH_19,69,32,5,0,96,23,14,4.8
PROD002461,WH_13,88,46,2,0,132,27,16,4.7
PROD002462,WH_16,39,26,3,0,62,17,2,2.6
PROD002462,WH_12,18,24,6,0,36,13,20,4.9
PROD002462,WH_18,14,21,2,0,33,12,15,3.5
PROD002462,WH_11,46,46,5,0,87,19,7,3.4
PROD002463,WH_04,93,2,0,0,95,28,11,4.9
PROD002463,WH_18,81,15,7,0,89,26,19,3.6
PROD002463,WH_12,80,13,0,0,93,26,12,3.0
PROD002463,WH_10,69,36,5,0,100,23,18,2.6
PROD002463,WH_13,92,49,7,0,134,28,12,4.1
PROD002464,WH_04,168,84,39,2,211,43,5,5.0
PROD002464,WH_03,130,28,23,0,135,36,7,4.7
PROD002464,WH_12,105,52,20,1,136,31,4,4.8
PROD002464,WH_05,62,44,16,0,90,22,14,4.8
PROD002465,WH_01,36,46,2,0,80,17,9,2.8
PROD002465,WH_17,50,4,0,0,54,20,15,3.2
PROD002465,WH_13,79,26,1,0,104,25,5,3.6
PROD002465,WH_11,13,33,2,0,44,12,14,4.0
PROD002465,WH_06,14,23,1,0,36,12,5,2.5
PROD002466,WH_17,78,35,9,0,104,25,7,4.8
PROD002466,WH_20,62,34,6,0,90,22,10,3.7
PROD002466,WH_18,92,48,2,0,138,28,19,4.8
PROD002466,WH_16,57,8,7,0,58,21,11,3.3
PROD002467,WH_01,90,34,14,0,110,28,18,3.3
PROD002467,WH_05,56,18,1,0,73,21,17,4.4
PROD002467,WH_03,53,21,3,0,71,20,15,4.9
PROD002468,WH_03,92,53,4,0,141,28,12,3.5
PROD002468,WH_15,96,39,1,0,134,29,16,4.0
PROD002468,WH_07,86,46,1,0,131,27,20,3.8
PROD002468,WH_12,15,49,2,0,62,13,16,4.7
PROD002469,WH_07,89,40,20,0,109,27,9,4.5
PROD002469,WH_03,43,29,1,0,71,18,19,4.3
PROD002469,WH_01,97,8,6,0,99,29,8,4.2
PROD002470,WH_12,70,20,0,0,90,24,3,3.2
PROD002470,WH_16,19,47,1,0,65,13,7,2.6
PROD002470,WH_08,53,47,1,0,99,20,19,2.8
PROD002470,WH_05,32,43,1,0,74,16,20,3.5
PROD002471,WH_01,75,10,7,0,78,25,20,3.0
PROD002471,WH_02,23,29,5,0,47,14,18,2.5
PROD002471,WH_17,58,28,10,0,76,21,19,4.7
PROD002472,WH_03,74,32,17,0,89,24,10,5.0
PROD002472,WH_02,65,8,2,0,71,23,13,3.8
PROD002472,WH_06,72,29,11,0,90,24,4,2.9
PROD002472,WH_18,78,14,3,0,89,25,13,4.1
PROD002472,WH_15,54,53,12,0,95,20,12,3.9
PROD002473,WH_04,48,25,16,0,57,19,17,3.4
PROD002473,WH_13,29,22,9,0,42,15,11,3.5
PROD002473,WH_16,100,40,15,0,125,30,7,2.7
PROD002473,WH_20,73,58,29,0,102,24,17,3.4
PROD002473,WH_12,76,46,16,0,106,25,17,4.9
PROD002474,WH_12,47,49,20,0,76,19,16,3.4
PROD002474,WH_07,46,28,2,0,72,19,17,3.9
PROD002474,WH_08,44,52,6,0,90,18,2,2.8
PROD002474,WH_06,95,30,4,0,121,29,9,3.5
PROD002475,WH_02,79,37,9,0,107,25,9,3.3
PROD002475,WH_09,36,59,17,0,78,17,9,2.9
PROD002475,WH_07,79,39,23,0,95,25,2,3.6
PROD002475,WH_14,143,80,35,0,188,38,10,3.4
PROD002475,WH_03,26,3,3,0,26,15,15,3.8
PROD002476,WH_07,77,42,1,0,118,25,19,3.3
PROD002476,WH_05,80,31,1,0,110,26,20,4.7
PROD002476,WH_12,89,10,1,0,98,27,6,2.5
PROD002476,WH_20,53,8,2,0,59,20,17,3.4
PROD002477,WH_05,56,34,1,0,89,21,5,3.1
PROD002477,WH_01,89,16,13,0,92,27,4,3.0
PROD002477,WH_15,45,3,1,0,47,19,7,3.6
PROD002478,WH_17,107,28,15,0,120,31,6,3.7
PROD002478,WH_16,659,438,292,1,804,141,19,4.5
PROD002478,WH_02,368,188,186,4,366,83,13,3.8
PROD002478,WH_08,178,64,72,1,169,45,3,3.1
PROD002479,WH_20,97,23,5,0,115,29,16,4.8
PROD002479,WH_15,31,18,6,0,43,16,16,2.6
PROD002479,WH_17,29,15,5,0,39,15,10,4.2
PROD002479,WH_01,26,6,1,0,31,15,14,3.2
PROD002480,WH_02,102,9,5,0,106,30,14,4.3
PROD002480,WH_10,16,29,2,0,43,13,18,4.4
PROD002480,WH_15,98,17,3,0,112,29,7,3.5
PROD002481,WH_20,175,101,63,0,213,45,6,4.9
PROD002481,WH_17,19,3,1,0,21,13,8,4.9
PROD002481,WH_03,42,11,5,0,48,18,4,4.2
PROD002481,WH_14,71,47,5,0,113,24,7,3.8
PROD002481,WH_02,110,30,13,0,127,32,10,3.8
PROD002482,WH_12,29,3,2,0,30,15,20,4.3
PROD002482,WH_10,37,22,4,0,55,17,3,4.3
PROD002482,WH_07,70,37,1,0,106,24,17,3.0
PROD002482,WH_16,60,36,4,0,92,22,2,2.8
PROD002483,WH_02,24,34,0,0,58,14,14,3.5
PROD002483,WH_20,102,5,4,0,103,30,5,3.4
PROD002483,WH_07,84,23,6,0,101,26,13,2.6
PROD002483,WH_11,62,26,1,0,87,22,20,5.0
PROD002483,WH_17,13,7,1,0,19,12,20,3.6
PROD002484,WH_15,70,45,1,0,114,24,14,4.5
PROD002484,WH_03,30,32,2,0,60,16,11,4.2
PROD002484,WH_17,87,51,4,0,134,27,11,3.6
PROD002484,WH_11,42,38,2,0,78,18,8,4.1
PROD002485,WH_04,70,27,18,0,79,24,10,2.6
PROD002485,WH_12,99,48,1,0,146,29,5,4.7
PROD002485,WH_07,29,34,10,0,53,15,8,2.9
PROD002486,WH_13,80,7,2,0,85,26,2,4.0
PROD002486,WH_01,47,32,4,0,75,19,14,3.3
PROD002486,WH_20,51,27,1,0,77,20,4,4.1
PROD002486,WH_17,51,41,1,0,91,20,2,2.5
PROD002486,WH_07,64,51,2,0,113,22,10,5.0
PROD002487,WH_01,20,45,1,0,64,14,2,3.7
PROD002487,WH_15,34,75,19,1,89,16,10,5.0
PROD002487,WH_12,22,12,1,0,33,14,7,3.7
PROD002487,WH_14,107,49,12,0,144,31,12,4.1
PROD002488,WH_07,20,10,2,0,28,14,4,4.1
PROD002488,WH_14,19,15,4,0,30,13,5,4.1
PROD002488,WH_06,13,30,1,0,42,12,17,2.5
PROD002488,WH_04,68,54,5,0,117,23,13,3.7
PROD002488,WH_11,49,44,27,2,64,19,19,4.8
PROD002489,WH_07,107,36,14,0,129,31,3,4.1
PROD002489,WH_17,58,14,6,1,65,21,3,4.3
PROD002489,WH_18,85,67,32,0,120,27,6,3.4
PROD002490,WH_08,89,17,1,0,105,27,15,4.9
PROD002490,WH_18,116,39,27,0,128,33,5,4.0
PROD002490,WH_03,178,133,75,1,235,45,20,4.1
PROD002490,WH_19,108,44,15,0,137,31,2,3.1
PROD002491,WH_17,26,43,1,0,68,15,4,2.5
PROD002491,WH_14,61,44,2,0,103,22,10,2.7
PROD002491,WH_08,28,23,3,0,48,15,18,3.0
PROD002491,WH_11,83,40,1,0,122,26,20,4.4
PROD002491,WH_19,78,4,4,0,78,25,3,2.7
PROD002492,WH_18,66,29,10,0,85,23,13,3.5
PROD002492,WH_12,48,27,4,0,71,19,20,3.8
PROD002492,WH_04,127,58,61,2,122,35,13,2.7
PROD002493,WH_18,97,40,3,0,134,29,3,3.0
PROD002493,WH_12,15,46,1,0,60,13,2,4.6
PROD002493,WH_05,82,20,3,0,99,26,3,4.5
PROD002493,WH_06,85,25,6,0,104,27,16,2.9
PROD002494,WH_13,62,28,0,0,90,22,15,2.7
PROD002494,WH_05,25,18,3,0,40,15,16,4.7
PROD002494,WH_16,72,4,2,0,74,24,15,2.6
PROD002494,WH_19,96,45,4,0,137,29,9,2.6
PROD002494,WH_17,19,53,5,0,67,13,13,2.6
PROD002495,WH_16,46,11,1,0,56,19,16,2.8
PROD002495,WH_08,99,50,8,0,141,29,6,3.9
PROD002495,WH_11,30,8,2,0,36,16,3,3.0
PROD002495,WH_15,93,4,1,0,96,28,16,4.0
PROD002496,WH_09,37,30,5,0,62,17,2,4.2
PROD002496,WH_11,88,48,3,0,133,27,11,3.1
PROD002496,WH_13,77,22,1,0,98,25,18,2.7
PROD002497,WH_13,16,2,0,0,18,13,11,3.9
PROD002497,WH_05,34,49,0,0,83,16,18,3.7
PROD002497,WH_16,95,10,2,0,103,29,16,4.5
PROD002498,WH_02,53,19,3,0,69,20,18,4.0
PROD002498,WH_16,91,21,3,0,109,28,2,3.4
PROD002498,WH_19,18,45,2,0,61,13,12,3.7
PROD002498,WH_15,98,14,0,0,112,29,15,3.7
PROD002499,WH_12,41,28,1,0,68,18,18,4.1
PROD002499,WH_08,42,28,4,0,66,18,18,3.0
PROD002499,WH_07,58,4,3,0,59,21,17,4.4
PROD002499,WH_06,90,6,1,0,95,28,14,4.7
PROD002500,WH_05,175,102,78,1,198,45,5,3.1
PROD002500,WH_17,271,169,108,3,329,64,7,4.3
PROD002500,WH_18,22,39,7,0,54,14,14,4.2
PROD002500,WH_08,89,21,2,0,108,27,2,4.0
PROD002500,WH_02,294,181,108,2,365,68,13,4.9
PROD002501,WH_19,78,43,6,0,115,25,15,3.0
PROD002501,WH_20,99,29,1,0,127,29,6,3.8
PROD002501,WH_09,151,50,41,0,160,40,17,3.7
PROD002501,WH_05,98,31,3,0,126,29,8,3.8
PROD002502,WH_08,90,20,7,1,102,28,20,3.0
PROD002502,WH_03,110,8,9,0,109,32,9,4.2
PROD002502,WH_16,29,15,0,0,44,15,9,4.7
PROD002502,WH_11,67,15,0,0,82,23,16,3.1
PROD002503,WH_15,15,3,0,0,18,13,20,4.9
PROD002503,WH_13,69,34,2,0,101,23,6,3.7
PROD002503,WH_14,91,47,1,0,137,28,16,5.0
PROD002503,WH_03,55,37,1,0,91,21,11,4.2
PROD002504,WH_19,23,18,0,0,41,14,2,2.5
PROD002504,WH_15,60,21,2,0,79,22,7,4.6
PROD002504,WH_16,72,34,22,0,84,24,14,2.6
PROD002504,WH_06,56,30,5,0,81,21,6,2.7
PROD002505,WH_19,38,16,3,0,51,17,2,3.3
PROD002505,WH_02,88,15,3,0,100,27,7,4.0
PROD002505,WH_16,81,50,8,0,123,26,18,5.0
PROD002506,WH_08,107,21,8,0,120,31,19,3.6
PROD002506,WH_06,101,12,3,0,110,30,6,2.9
PROD002506,WH_11,93,49,1,0,141,28,18,4.1
PROD002506,WH_02,116,65,27,0,154,33,8,5.0
