CustomerID,Age,Gender,City,State,Country,Segment,Income,SignupDate,LifetimeValue,LoyaltyTier
CUST004428,19,Male,Mumbai,Maharashtra,India,Budget,24600.0,2023-01-17,802.86,Bronze
CUST004429,35,Female,Glasgow,Scotland,UK,Regular,28600.0,2021-01-09,4405.24,Gold
CUST004430,18,Female,Houston,TX,USA,Premium,59300.0,2022-04-30,4073.38,Silver
CUST004431,37,Male,Pune,Maharashtra,India,Regular,64400.0,2020-03-09,5110.14,Gold
CUST004432,18,Female,New York,NY,USA,Premium,68100.0,2021-11-09,11346.88,Platinum
CUST004433,44,Male,Seattle,WA,USA,Budget,29100.0,2020-05-26,1365.16,Bronze
CUST004434,42,Female,Birmingham,England,UK,Premium,117400.0,2020-10-04,3169.46,Silver
CUST004435,62,Male,London,England,UK,Regular,59600.0,2021-05-06,9661.73,Platinum
CUST004436,49,Male,Phoenix,AZ,USA,Budget,22100.0,2023-02-17,1474.72,Bronze
CUST004437,32,Male,Chennai,Tamil Nadu,India,Regular,38100.0,2024-09-13,1753.0,Bronze
CUST004438,48,Male,Mumbai,Maharashtra,India,Budget,18300.0,2021-02-05,3835.5,Silver
CUST004439,19,Female,Delhi,Delhi,India,Regular,45500.0,2021-12-14,8698.45,Platinum
CUST004440,25,Male,Vancouver,British Columbia,Canada,Regular,30200.0,2023-11-17,4422.45,Gold
CUST004441,42,Female,New York,NY,USA,New,38300.0,2024-09-08,153.82,Bronze
CUST004442,18,Male,Dallas,TX,USA,Regular,57900.0,2020-08-12,8839.42,Platinum
CUST004443,37,Female,Phoenix,AZ,USA,Regular,17000.0,2022-03-27,1764.98,Bronze
CUST004444,24,Female,Pune,Maharashtra,India,New,14200.0,2024-07-07,1167.6,Bronze
CUST004445,39,Male,Chicago,IL,USA,Regular,35600.0,2020-09-02,5052.33,Gold
CUST004446,23,Female,Vancouver,British Columbia,Canada,Budget,29400.0,2020-12-26,877.48,Bronze
CUST004447,43,Female,London,England,UK,New,37200.0,2022-09-25,90.24,Bronze
CUST004448,38,Female,Hyderabad,Telangana,India,Regular,21100.0,2023-08-30,3739.86,Silver
CUST004449,56,Female,Phoenix,AZ,USA,Budget,32700.0,2023-12-16,3652.33,Silver
CUST004450,38,Female,Pune,Maharashtra,India,Budget,51400.0,2021-09-20,424.88,Bronze
CUST004451,28,Male,Dallas,TX,USA,New,22100.0,2023-10-05,1602.94,Bronze
CUST004452,34,Female,Birmingham,England,UK,Regular,26200.0,2022-04-14,1170.46,Bronze
CUST004453,20,Male,Bengaluru,Karnataka,India,Budget,22000.0,2024-11-27,617.58,Bronze
CUST004454,43,Female,Dallas,TX,USA,Regular,34300.0,2022-02-10,1504.68,Bronze
CUST004455,45,Female,Chennai,Tamil Nadu,India,Budget,37400.0,2023-02-11,948.05,Bronze
CUST004456,70,Female,Chennai,Tamil Nadu,India,Budget,24800.0,2020-02-07,1286.35,Bronze
CUST004457,29,Female,Pune,Maharashtra,India,New,28700.0,2021-08-13,1481.35,Bronze
CUST004458,34,Male,Chicago,IL,USA,Regular,27900.0,2022-01-04,1356.24,Bronze
CUST004459,30,Female,New York,NY,USA,Premium,32900.0,2022-10-10,7871.85,Platinum
CUST004460,40,Male,Chicago,IL,USA,New,60500.0,2023-12-05,555.11,Bronze
CUST004461,42,Female,Glasgow,Scotland,UK,Budget,28900.0,2021-05-10,4340.38,Gold
CUST004462,37,Female,Dallas,TX,USA,Premium,62800.0,2022-12-13,5260.09,Gold
CUST004463,52,Male,Toronto,Ontario,Canada,Regular,38100.0,2024-03-17,1067.64,Bronze
CUST004464,29,Female,Vancouver,British Columbia,Canada,New,31100.0,2024-07-08,1201.42,Bronze
CUST004465,50,Male,Phoenix,AZ,USA,New,14800.0,2022-03-02,427.61,Bronze
CUST004466,45,Female,Hyderabad,Telangana,India,Regular,19200.0,2023-04-29,4073.96,Silver
CUST004467,37,Other,Seattle,WA,USA,Budget,19900.0,2024-10-07,3811.29,Silver
CUST004468,33,Female,New York,NY,USA,Regular,32900.0,2023-07-16,5424.52,Gold
CUST004469,69,Female,Houston,TX,USA,Regular,36100.0,2020-01-09,1157.67,Bronze
CUST004470,27,Male,Mumbai,Maharashtra,India,Budget,46800.0,2021-10-14,964.47,Bronze
CUST004471,41,Male,Hyderabad,Telangana,India,Regular,31900.0,2024-05-26,4219.23,Silver
CUST004472,28,Male,Houston,TX,USA,Regular,25800.0,2020-06-08,6744.13,Gold
CUST004473,61,Male,Houston,TX,USA,Regular,37200.0,2020-01-28,1534.72,Bronze
CUST004474,49,Male,Dallas,TX,USA,Premium,34900.0,2023-08-06,10058.31,Platinum
CUST004475,29,Female,Glasgow,Scotland,UK,Regular,38900.0,2022-08-11,9459.93,Platinum
CUST004476,44,Female,Chicago,IL,USA,New,23600.0,2020-10-07,2962.9,Silver
CUST004477,41,Male,Hyderabad,Telangana,India,Regular,40200.0,2022-07-27,5101.48,Gold
CUST004478,31,Female,Montreal,Quebec,Canada,Budget,20100.0,2020-08-16,1627.95,Bronze
CUST004479,47,Female,New York,NY,USA,Regular,34100.0,2022-04-04,6171.98,Gold
CUST004480,43,Male,Hyderabad,Telangana,India,Budget,28900.0,2021-11-03,8181.94,Platinum
CUST004481,40,Female,Mumbai,Maharashtra,India,Budget,30300.0,2020-12-07,2878.34,Silver
CUST004482,37,Male,Leeds,England,UK,New,81600.0,2021-07-05,797.82,Bronze
CUST004483,43,Female,Hyderabad,Telangana,India,Regular,49600.0,2024-11-03,2126.94,Bronze
CUST004484,40,Female,Glasgow,Scotland,UK,Regular,32500.0,2021-01-05,6065.93,Gold
CUST004485,38,Male,Birmingham,England,UK,Regular,27300.0,2024-08-05,4447.45,Gold
CUST004486,29,Male,Los Angeles,CA,USA,Premium,76400.0,2023-02-21,2370.57,Silver
CUST004487,60,Female,Hyderabad,Telangana,India,Regular,70100.0,2024-11-24,2326.38,Silver
CUST004488,24,Male,Chicago,IL,USA,Budget,32000.0,2020-01-27,3743.96,Silver
CUST004489,43,Female,New York,NY,USA,Regular,26400.0,2021-11-24,2449.96,Silver
CUST004490,33,Female,London,England,UK,Budget,26700.0,2023-02-04,5138.22,Gold
CUST004491,60,Male,Seattle,WA,USA,Budget,24100.0,2020-10-10,937.85,Bronze
CUST004492,26,Female,Chicago,IL,USA,Regular,58200.0,2024-07-30,1798.62,Bronze
CUST004493,28,Female,Los Angeles,CA,USA,Budget,25000.0,2023-11-04,2866.6,Silver
CUST004494,25,Male,Mumbai,Maharashtra,India,Regular,40900.0,2021-05-04,7229.7,Platinum
CUST004495,42,Female,London,England,UK,New,19200.0,2020-05-29,656.91,Bronze
CUST004496,20,Female,Dallas,TX,USA,Budget,31100.0,2023-04-30,1235.43,Bronze
CUST004497,31,Female,Mumbai,Maharashtra,India,Budget,11700.0,2021-08-04,859.73,Bronze
CUST004498,18,Male,Hyderabad,Telangana,India,Regular,37800.0,2024-11-11,3020.19,Silver
CUST004499,41,Male,Houston,TX,USA,Budget,17000.0,2023-11-03,628.66,Bronze
CUST004500,31,Female,Manchester,England,UK,New,24800.0,2024-02-09,1688.54,Bronze
CUST004501,18,Female,Seattle,WA,USA,Regular,47200.0,2022-07-05,9621.95,Platinum
CUST004502,52,Male,Birmingham,England,UK,Regular,36300.0,2023-02-26,4875.65,Gold
CUST004503,21,Female,Bengaluru,Karnataka,India,Budget,7400.0,2024-07-14,1036.91,Bronze
CUST004504,48,Female,Phoenix,AZ,USA,Regular,33200.0,2023-12-09,7580.0,Platinum
CUST004505,28,Male,Leeds,England,UK,Regular,30500.0,2024-07-21,5726.62,Gold
CUST004506,58,Female,Dallas,TX,USA,Budget,38400.0,2024-04-27,1166.1,Bronze
CUST004507,47,Female,Leeds,England,UK,Budget,12500.0,2021-09-11,3476.66,Silver
CUST004508,24,Female,Seattle,WA,USA,Regular,86000.0,2024-03-10,1502.6,Bronze
CUST004509,26,Female,Bengaluru,Karnataka,India,Regular,53400.0,2024-09-12,3151.9,Silver
CUST004510,45,Female,Manchester,England,UK,Regular,32000.0,2021-11-14,3805.3,Silver
CUST004511,34,Female,New York,NY,USA,Regular,30100.0,2021-04-10,5033.0,Gold
CUST004512,35,Female,Delhi,Delhi,India,Premium,49000.0,2024-05-11,2716.88,Silver
CUST004513,54,Male,Dallas,TX,USA,Budget,25200.0,2023-03-04,298.2,Bronze
CUST004514,28,Male,Glasgow,Scotland,UK,Budget,15300.0,2021-02-01,3944.09,Silver
CUST004515,39,Female,Manchester,England,UK,New,31000.0,2024-03-30,257.8,Bronze
CUST004516,50,Female,New York,NY,USA,New,20000.0,2020-10-17,2604.88,Silver
CUST004517,48,Male,Dallas,TX,USA,New,45000.0,2021-12-13,3541.01,Silver
CUST004518,35,Male,Dallas,TX,USA,Premium,70500.0,2021-05-21,8690.15,Platinum
CUST004519,34,Male,Mumbai,Maharashtra,India,Regular,29400.0,2020-11-01,3101.87,Silver
CUST004520,18,Female,Mumbai,Maharashtra,India,Premium,58600.0,2023-10-11,14051.71,Platinum
CUST004521,24,Female,Chicago,IL,USA,Budget,16000.0,2023-10-28,1676.84,Bronze
CUST004522,42,Female,Houston,TX,USA,New,37600.0,2022-02-14,763.05,Bronze
CUST004523,36,Male,Mumbai,Maharashtra,India,Premium,37200.0,2021-01-26,2706.63,Silver
CUST004524,38,Female,Phoenix,AZ,USA,Regular,54500.0,2024-09-11,3239.32,Silver
CUST004525,51,Male,Houston,TX,USA,Regular,39300.0,2021-12-16,577.46,Bronze
CUST004526,22,Male,Hyderabad,Telangana,India,Regular,29700.0,2020-04-16,2907.96,Silver
CUST004527,34,Male,Seattle,WA,USA,Budget,28400.0,2021-12-03,2736.72,Silver
CUST004528,40,Female,Toronto,Ontario,Canada,Regular,43300.0,2024-12-18,1375.39,Bronze
CUST004529,28,Female,Houston,TX,USA,Regular,22700.0,2024-03-07,6129.04,Gold
CUST004530,56,Male,Hyderabad,Telangana,India,New,58900.0,2023-11-23,1605.95,Bronze
CUST004531,49,Male,New York,NY,USA,Regular,11800.0,2023-02-09,1184.59,Bronze
CUST004532,41,Female,Dallas,TX,USA,Regular,59300.0,2024-08-02,2077.02,Bronze
CUST004533,61,Male,Chicago,IL,USA,Budget,20200.0,2021-01-15,959.94,Bronze
CUST004534,18,Female,Montreal,Quebec,Canada,Regular,56700.0,2020-01-12,3884.2,Silver
CUST004535,37,Male,Leeds,England,UK,Budget,41700.0,2023-02-08,337.94,Bronze
CUST004536,42,Male,Seattle,WA,USA,Regular,30000.0,2024-10-18,1773.78,Bronze
CUST004537,26,Male,Toronto,Ontario,Canada,Regular,30600.0,2021-09-23,553.26,Bronze
CUST004538,41,Female,Seattle,WA,USA,Regular,41800.0,2024-12-28,4990.12,Gold
CUST004539,23,Male,Houston,TX,USA,Budget,13100.0,2023-04-02,1099.7,Bronze
CUST004540,46,Male,Dallas,TX,USA,Regular,31300.0,2024-07-01,3365.31,Silver
CUST004541,51,Female,Hyderabad,Telangana,India,New,27100.0,2021-11-01,5660.94,Gold
CUST004542,41,Male,Phoenix,AZ,USA,Premium,38300.0,2020-08-06,4413.13,Gold
CUST004543,18,Female,Houston,TX,USA,Budget,17600.0,2023-02-07,6239.22,Gold
CUST004544,25,Male,Montreal,Quebec,Canada,New,45900.0,2022-12-31,2103.16,Bronze
CUST004545,45,Female,Birmingham,England,UK,Premium,88800.0,2022-06-04,13205.03,Platinum
CUST004546,38,Male,Seattle,WA,USA,Budget,20100.0,2020-04-12,566.75,Bronze
CUST004547,18,Female,Leeds,England,UK,Budget,22400.0,2021-08-11,6275.95,Gold
CUST004548,54,Female,Phoenix,AZ,USA,Budget,19000.0,2020-03-16,1516.11,Bronze
CUST004549,39,Female,Birmingham,England,UK,Budget,9900.0,2023-06-22,2022.46,Bronze
CUST004550,27,Female,Los Angeles,CA,USA,Premium,41400.0,2021-05-16,5058.19,Gold
CUST004551,50,Male,Leeds,England,UK,New,50300.0,2020-04-16,3471.12,Silver
CUST004552,29,Male,Delhi,Delhi,India,Regular,62200.0,2024-02-27,3336.3,Silver
CUST004553,29,Female,Phoenix,AZ,USA,Regular,24700.0,2022-11-12,4068.4,Silver
CUST004554,42,Female,Dallas,TX,USA,Regular,60100.0,2020-02-24,9715.01,Platinum
CUST004555,61,Female,Houston,TX,USA,Regular,21200.0,2022-05-27,3695.73,Silver
CUST004556,59,Female,Chennai,Tamil Nadu,India,Regular,28800.0,2022-10-24,6934.48,Gold
CUST004557,42,Female,Mumbai,Maharashtra,India,Regular,34400.0,2021-11-28,935.86,Bronze
CUST004558,44,Female,Delhi,Delhi,India,Budget,19300.0,2022-09-06,614.74,Bronze
CUST004559,48,Female,Toronto,Ontario,Canada,Regular,26600.0,2022-07-18,9426.25,Platinum
CUST004560,21,Female,Chennai,Tamil Nadu,India,Regular,38400.0,2021-10-26,682.93,Bronze
CUST004561,46,Male,Vancouver,British Columbia,Canada,New,46400.0,2024-02-01,981.67,Bronze
CUST004562,28,Female,Manchester,England,UK,New,17000.0,2021-06-04,1034.24,Bronze
CUST004563,42,Female,Seattle,WA,USA,Budget,23100.0,2020-12-06,3140.12,Silver
CUST004564,35,Male,Birmingham,England,UK,Premium,100900.0,2020-03-11,5754.48,Gold
CUST004565,44,Female,Los Angeles,CA,USA,New,27100.0,2021-03-19,2001.42,Bronze
CUST004566,39,Female,Seattle,WA,USA,Regular,28400.0,2020-02-25,3248.19,Silver
CUST004567,18,Male,Los Angeles,CA,USA,Regular,24800.0,2022-05-31,1537.6,Bronze
CUST004568,40,Female,Seattle,WA,USA,New,80400.0,2022-12-08,3533.76,Silver
CUST004569,46,Male,Mumbai,Maharashtra,India,Premium,128000.0,2021-07-11,3450.76,Silver
CUST004570,43,Male,Houston,TX,USA,Premium,57200.0,2024-04-16,9772.73,Platinum
CUST004571,36,Female,Phoenix,AZ,USA,Regular,61800.0,2022-11-11,1491.31,Bronze
CUST004572,59,Female,Montreal,Quebec,Canada,Regular,28700.0,2020-06-05,3077.93,Silver
CUST004573,42,Female,Glasgow,Scotland,UK,Regular,33900.0,2024-11-30,228.76,Bronze
CUST004574,43,Male,Dallas,TX,USA,Budget,13500.0,2024-05-28,286.22,Bronze
CUST004575,51,Female,Seattle,WA,USA,Budget,9500.0,2021-09-22,2838.79,Silver
CUST004576,42,Male,Seattle,WA,USA,New,25200.0,2022-03-29,1944.91,Bronze
CUST004577,26,Female,Vancouver,British Columbia,Canada,Premium,54000.0,2021-03-04,4359.89,Gold
CUST004578,18,Male,Seattle,WA,USA,Budget,26400.0,2024-03-03,403.67,Bronze
CUST004579,31,Female,Montreal,Quebec,Canada,Budget,29300.0,2022-11-10,2697.51,Silver
CUST004580,47,Male,Chicago,IL,USA,Regular,34400.0,2023-03-19,1034.42,Bronze
CUST004581,33,Male,Chennai,Tamil Nadu,India,Regular,23200.0,2020-04-05,2767.27,Silver
CUST004582,48,Male,New York,NY,USA,Premium,48600.0,2022-05-10,8637.11,Platinum
CUST004583,39,Female,London,England,UK,Premium,133800.0,2024-05-22,1198.91,Bronze
CUST004584,54,Female,Los Angeles,CA,USA,Premium,86800.0,2021-06-24,5539.78,Gold
CUST004585,34,Female,Houston,TX,USA,Budget,41300.0,2021-12-05,3553.52,Silver
CUST004586,44,Male,Toronto,Ontario,Canada,Budget,48500.0,2020-02-17,2316.72,Silver
CUST004587,44,Male,Delhi,Delhi,India,Premium,48600.0,2022-12-28,4794.72,Gold
CUST004588,57,Female,Los Angeles,CA,USA,Regular,52500.0,2020-05-30,2718.88,Silver
CUST004589,18,Male,Delhi,Delhi,India,Premium,43600.0,2023-05-28,9256.91,Platinum
CUST004590,32,Female,New York,NY,USA,Regular,57800.0,2022-05-27,3582.85,Silver
CUST004591,49,Female,Toronto,Ontario,Canada,New,47400.0,2023-05-18,2458.23,Silver
CUST004592,58,Female,Los Angeles,CA,USA,Regular,14000.0,2023-06-10,1276.15,Bronze
CUST004593,41,Female,Dallas,TX,USA,Budget,26100.0,2022-02-01,889.94,Bronze
CUST004594,34,Male,Phoenix,AZ,USA,Regular,24700.0,2022-04-27,3619.52,Silver
CUST004595,47,Male,Chicago,IL,USA,Premium,56100.0,2020-06-30,1827.79,Bronze
CUST004596,49,Female,Toronto,Ontario,Canada,Budget,16200.0,2023-03-03,1887.21,Bronze
CUST004597,33,Male,Houston,TX,USA,Regular,54600.0,2021-12-24,3638.14,Silver
CUST004598,42,Female,Chicago,IL,USA,Regular,26700.0,2022-09-15,3492.02,Silver
CUST004599,53,Female,Hyderabad,Telangana,India,Budget,12300.0,2020-08-27,595.94,Bronze
CUST004600,62,Male,Los Angeles,CA,USA,Regular,25300.0,2020-06-07,8687.27,Platinum
CUST004601,47,Female,Seattle,WA,USA,New,29700.0,2023-07-12,264.34,Bronze
CUST004602,38,Male,Mumbai,Maharashtra,India,New,39300.0,2022-06-07,1775.92,Bronze
CUST004603,37,Female,Dallas,TX,USA,Premium,112000.0,2023-03-09,4557.6,Gold
CUST004604,45,Male,Hyderabad,Telangana,India,Regular,45800.0,2024-10-16,1831.4,Bronze
CUST004605,36,Female,Leeds,England,UK,Budget,28300.0,2020-08-11,2761.19,Silver
CUST004606,40,Male,Seattle,WA,USA,Premium,91100.0,2021-08-01,10929.05,Platinum
CUST004607,24,Male,Birmingham,England,UK,Regular,52500.0,2020-04-18,8475.9,Platinum
CUST004608,54,Male,Dallas,TX,USA,Regular,57800.0,2023-08-07,5042.26,Gold
CUST004609,23,Male,Birmingham,England,UK,Budget,67300.0,2023-04-27,514.81,Bronze
CUST004610,32,Female,Leeds,England,UK,New,46900.0,2023-12-07,275.31,Bronze
CUST004611,39,Male,Pune,Maharashtra,India,Regular,41300.0,2023-03-29,1953.42,Bronze
CUST004612,63,Male,Glasgow,Scotland,UK,Premium,53000.0,2021-03-04,5521.61,Gold
CUST004613,32,Male,Delhi,Delhi,India,New,37600.0,2020-10-07,1869.2,Bronze
CUST004614,29,Male,Dallas,TX,USA,Premium,109900.0,2024-03-04,3019.11,Silver
CUST004615,30,Male,Toronto,Ontario,Canada,Regular,21000.0,2024-10-14,2971.3,Silver
CUST004616,59,Male,New York,NY,USA,Regular,64000.0,2021-12-16,4020.01,Silver
CUST004617,18,Female,Hyderabad,Telangana,India,Regular,30000.0,2024-04-07,8707.83,Platinum
CUST004618,24,Female,Manchester,England,UK,Premium,58900.0,2020-12-01,5252.82,Gold
CUST004619,73,Female,New York,NY,USA,Regular,45900.0,2024-06-26,4267.33,Silver
CUST004620,45,Male,Phoenix,AZ,USA,Premium,51600.0,2023-07-02,7615.62,Platinum
CUST004621,23,Female,Vancouver,British Columbia,Canada,Budget,26800.0,2023-05-11,1416.44,Bronze
CUST004622,37,Female,Pune,Maharashtra,India,Regular,21600.0,2022-08-23,2806.77,Silver
CUST004623,38,Female,Bengaluru,Karnataka,India,Budget,32300.0,2020-09-20,1070.91,Bronze
CUST004624,48,Male,Dallas,TX,USA,Budget,23800.0,2022-02-11,774.82,Bronze
CUST004625,61,Male,London,England,UK,Regular,36300.0,2023-07-27,2908.73,Silver
CUST004626,43,Male,Los Angeles,CA,USA,New,37000.0,2021-10-18,988.22,Bronze
CUST004627,30,Male,Manchester,England,UK,Regular,36000.0,2022-06-10,4338.3,Gold
CUST004628,48,Female,Seattle,WA,USA,Regular,44300.0,2020-02-23,477.69,Bronze
CUST004629,28,Male,Hyderabad,Telangana,India,Regular,33100.0,2020-03-18,2695.78,Silver
CUST004630,24,Male,Pune,Maharashtra,India,Premium,57300.0,2020-07-23,3891.14,Silver
CUST004631,18,Male,Seattle,WA,USA,Regular,16400.0,2024-02-26,1613.54,Bronze
CUST004632,18,Male,Chennai,Tamil Nadu,India,New,60400.0,2023-12-16,1126.67,Bronze
CUST004633,26,Male,New York,NY,USA,Budget,12900.0,2024-01-28,2804.37,Silver
CUST004634,22,Male,Houston,TX,USA,Regular,75100.0,2022-04-10,1778.08,Bronze
CUST004635,42,Female,Seattle,WA,USA,Regular,32600.0,2020-12-08,1415.92,Bronze
CUST004636,22,Male,Los Angeles,CA,USA,Regular,62800.0,2024-03-18,9745.07,Platinum
CUST004637,18,Female,Los Angeles,CA,USA,Premium,104500.0,2020-02-24,3984.65,Silver
CUST004638,24,Female,Bengaluru,Karnataka,India,Regular,56000.0,2024-09-13,2696.55,Silver
CUST004639,31,Female,Chennai,Tamil Nadu,India,Regular,37100.0,2022-05-28,1832.71,Bronze
CUST004640,30,Female,Manchester,England,UK,Regular,21200.0,2023-03-01,1082.58,Bronze
CUST004641,57,Male,Vancouver,British Columbia,Canada,Regular,33500.0,2020-06-06,9865.01,Platinum
CUST004642,30,Female,Delhi,Delhi,India,Budget,18900.0,2023-05-28,90.21,Bronze
CUST004643,49,Female,Dallas,TX,USA,Regular,34700.0,2024-01-28,1739.21,Bronze
CUST004644,37,Female,Glasgow,Scotland,UK,Regular,20900.0,2022-02-24,8255.35,Platinum
CUST004645,37,Male,Toronto,Ontario,Canada,New,28700.0,2024-09-27,10240.28,Platinum
CUST004646,27,Female,Chicago,IL,USA,Budget,5800.0,2021-10-18,3204.67,Silver
CUST004647,37,Male,Phoenix,AZ,USA,Regular,31700.0,2024-04-07,2627.18,Silver
CUST004648,28,Female,Toronto,Ontario,Canada,Regular,38400.0,2023-01-28,1542.94,Bronze
CUST004649,40,Male,Pune,Maharashtra,India,Budget,15300.0,2022-01-28,360.7,Bronze
CUST004650,34,Male,Bengaluru,Karnataka,India,Budget,19300.0,2020-09-01,829.15,Bronze
CUST004651,25,Female,Mumbai,Maharashtra,India,Regular,39100.0,2021-07-19,4598.58,Gold
CUST004652,50,Female,Phoenix,AZ,USA,Budget,34400.0,2020-10-17,5670.17,Gold
CUST004653,43,Female,Mumbai,Maharashtra,India,Regular,58400.0,2020-12-14,1306.97,Bronze
CUST004654,32,Female,Delhi,Delhi,India,Regular,41700.0,2021-05-25,5938.19,Gold
CUST004655,39,Female,Los Angeles,CA,USA,Budget,21500.0,2023-05-03,1599.91,Bronze
CUST004656,36,Male,New York,NY,USA,Premium,76700.0,2023-04-01,6839.47,Gold
CUST004657,26,Other,Chicago,IL,USA,Regular,81600.0,2020-08-28,3478.67,Silver
CUST004658,38,Male,Chennai,Tamil Nadu,India,Budget,27300.0,2023-10-17,54.88,Bronze
CUST004659,29,Male,Delhi,Delhi,India,Premium,73500.0,2020-09-08,11551.44,Platinum
CUST004660,25,Female,Delhi,Delhi,India,New,53000.0,2024-06-03,518.32,Bronze
CUST004661,18,Male,Dallas,TX,USA,Budget,22300.0,2020-11-12,4827.7,Gold
CUST004662,33,Female,Glasgow,Scotland,UK,Budget,14800.0,2023-10-01,2034.82,Bronze
CUST004663,45,Male,Chicago,IL,USA,Budget,26800.0,2021-05-19,450.95,Bronze
CUST004664,28,Male,Toronto,Ontario,Canada,Budget,23500.0,2020-03-17,12452.65,Platinum
CUST004665,70,Male,Leeds,England,UK,Regular,32900.0,2020-05-30,5582.57,Gold
CUST004666,49,Female,Pune,Maharashtra,India,Budget,27800.0,2022-11-30,2143.26,Bronze
CUST004667,54,Female,Seattle,WA,USA,Regular,16100.0,2024-04-09,2253.64,Silver
CUST004668,48,Male,Phoenix,AZ,USA,Budget,17100.0,2022-12-04,1340.35,Bronze
CUST004669,62,Male,Seattle,WA,USA,Regular,24500.0,2021-12-24,6352.91,Gold
CUST004670,27,Male,Mumbai,Maharashtra,India,Budget,15400.0,2022-08-25,3093.75,Silver
CUST004671,18,Male,Los Angeles,CA,USA,Regular,33900.0,2021-03-07,873.45,Bronze
CUST004672,32,Female,Pune,Maharashtra,India,Regular,24100.0,2021-10-06,6897.82,Gold
CUST004673,45,Female,Dallas,TX,USA,Budget,46300.0,2024-11-06,9720.11,Platinum
CUST004674,39,Male,Manchester,England,UK,Regular,44500.0,2020-05-27,8405.34,Platinum
CUST004675,41,Male,Houston,TX,USA,Regular,25400.0,2023-08-24,370.82,Bronze
CUST004676,55,Female,Chicago,IL,USA,Budget,10000.0,2024-06-06,1368.95,Bronze
CUST004677,42,Male,London,England,UK,Regular,27900.0,2023-10-15,6471.08,Gold
CUST004678,48,Male,Seattle,WA,USA,Regular,31300.0,2020-11-25,3314.11,Silver
CUST004679,25,Female,Seattle,WA,USA,Regular,27300.0,2021-01-19,2027.8,Bronze
CUST004680,23,Male,Glasgow,Scotland,UK,New,102600.0,2022-10-04,2236.73,Silver
CUST004681,58,Male,Houston,TX,USA,Premium,31100.0,2022-06-11,4022.9,Silver
CUST004682,39,Male,London,England,UK,Regular,37200.0,2023-08-18,1309.63,Bronze
CUST004683,29,Female,Bengaluru,Karnataka,India,New,30800.0,2020-01-31,615.45,Bronze
CUST004684,29,Male,Phoenix,AZ,USA,Budget,19500.0,2022-04-14,1068.1,Bronze
CUST004685,29,Female,Los Angeles,CA,USA,Budget,9100.0,2024-05-28,346.6,Bronze
CUST004686,28,Male,Los Angeles,CA,USA,Regular,35600.0,2022-04-20,3186.21,Silver
CUST004687,21,Male,Seattle,WA,USA,Budget,23600.0,2024-08-27,4050.43,Silver
CUST004688,18,Female,New York,NY,USA,New,45000.0,2024-05-02,0.0,Bronze
CUST004689,35,Male,Birmingham,England,UK,New,40600.0,2023-12-02,2796.42,Silver
CUST004690,30,Male,Los Angeles,CA,USA,Budget,37700.0,2024-07-07,472.41,Bronze
CUST004691,52,Male,Mumbai,Maharashtra,India,Budget,8700.0,2020-09-19,1058.48,Bronze
CUST004692,41,Female,Pune,Maharashtra,India,Budget,19600.0,2021-11-13,641.94,Bronze
CUST004693,41,Male,Los Angeles,CA,USA,Budget,67300.0,2022-06-29,194.34,Bronze
CUST004694,28,Female,Leeds,England,UK,Budget,35100.0,2021-04-29,4435.02,Gold
CUST004695,36,Male,Dallas,TX,USA,Regular,18900.0,2021-12-09,2763.84,Silver
CUST004696,42,Male,Houston,TX,USA,Budget,22700.0,2021-12-05,1527.34,Bronze
CUST004697,47,Male,Toronto,Ontario,Canada,Regular,22700.0,2022-03-08,9565.26,Platinum
CUST004698,36,Male,Glasgow,Scotland,UK,Regular,29900.0,2023-03-28,3391.3,Silver
CUST004699,52,Female,Chicago,IL,USA,Premium,160800.0,2024-12-31,5691.77,Gold
CUST004700,38,Male,Hyderabad,Telangana,India,Regular,55900.0,2022-03-23,2140.29,Bronze
CUST004701,48,Female,Toronto,Ontario,Canada,Regular,18300.0,2021-02-08,573.64,Bronze
CUST004702,31,Male,London,England,UK,Regular,25700.0,2020-06-21,1455.07,Bronze
CUST004703,18,Female,Hyderabad,Telangana,India,Budget,21800.0,2023-10-24,6925.41,Gold
CUST004704,41,Male,Delhi,Delhi,India,New,29000.0,2020-05-20,0.0,Bronze
CUST004705,47,Female,Pune,Maharashtra,India,Premium,75300.0,2024-10-01,3019.9,Silver
CUST004706,45,Male,Birmingham,England,UK,Premium,46100.0,2023-11-04,10671.95,Platinum
CUST004707,43,Female,Mumbai,Maharashtra,India,Regular,30800.0,2020-10-08,2879.85,Silver
CUST004708,33,Female,Manchester,England,UK,Budget,15300.0,2024-07-11,1495.36,Bronze
CUST004709,27,Female,Los Angeles,CA,USA,Regular,30800.0,2022-08-16,2496.88,Silver
CUST004710,45,Male,New York,NY,USA,Regular,49800.0,2021-09-26,5145.49,Gold
CUST004711,43,Female,Seattle,WA,USA,Regular,41500.0,2024-10-15,1557.43,Bronze
CUST004712,30,Male,New York,NY,USA,Premium,47700.0,2024-02-17,8148.18,Platinum
CUST004713,52,Male,Dallas,TX,USA,Budget,36300.0,2023-01-30,209.04,Bronze
CUST004714,26,Female,Birmingham,England,UK,Budget,35200.0,2020-12-31,3286.29,Silver
CUST004715,30,Female,Toronto,Ontario,Canada,Regular,36300.0,2021-03-14,2053.97,Bronze
CUST004716,59,Male,Houston,TX,USA,Regular,32300.0,2023-08-07,1821.87,Bronze
